title,link
"Продаётся Евро дом, Мирзо Улугбекский район Мирзо Улугбекский район Ц",https://www.olx.uz/d/oz/obyavlenie/prodayotsya-evro-dom-mirzo-ulugbekskij-rajon-mirzo-ulugbekskij-rajon-c-ID3Mj4D.html
Участка сотилади,https://www.olx.uz/d/oz/obyavlenie/uchastka-sotiladi-ID46pc8.html
Продаётся евродом.,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-evrodom-ID3Ss2y.html
Хонабодда 2 сотик евро уй сотилади,https://www.olx.uz/d/oz/obyavlenie/xonabodda-2-sotik-evro-uj-sotiladi-ID3VuFv.html
Sotiladi Участок Мирабад Махаля Тонг Юлдузи ор. Alfaraganus,https://www.olx.uz/d/oz/obyavlenie/sotiladi-uchastok-mirabad-maxalya-tong-yulduzi-or-alfaraganus-ID43hkg.html
Хонабод Продается Новый Коттедж Срочно,https://www.olx.uz/d/oz/obyavlenie/xonabod-prodaetsya-novyj-kottedzh-srochno-ID42pAQ.html
САМПИ Элитная Махаля 6 соток Площ.830 м2,https://www.olx.uz/d/oz/obyavlenie/sampi-elitnaya-maxalya-6-sotok-ploshh-830-m2-ID45wDX.html
"ДОМ УГЛОВОЙ 3,0 сотки под строительство МИРАБАД ул Саракул",https://www.olx.uz/d/oz/obyavlenie/dom-uglovoj-3-0-sotki-pod-stroitelstvo-mirabad-ul-sarakul-ID3Ho1w.html
"Продаётся Новый Евродом. Мирзо-Улугбекский район, ориентир Мать и Детя",https://www.olx.uz/d/oz/obyavlenie/prodayotsya-novyj-evrodom-mirzo-ulugbekskij-rajon-orientir-mat-i-detya-ID3ZYWg.html
дом ул курбанова миришкор 4 остановки от метро бий,https://www.olx.uz/d/oz/obyavlenie/dom-ul-kurbanova-mirishkor-4-ostanovki-ot-metro-bij-ID45wDI.html
Продаетса дом на юнусобаде 6 соток,https://www.olx.uz/d/oz/obyavlenie/prodaetsa-dom-na-yunusobade-6-sotok-ID46HxM.html
Продается участок в центре города 6 соток,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-uchastok-v-centre-goroda-6-sotok-ID46Hxr.html
Циолковского Евро Дом 2 сотки Уровней 3 + Подвал,https://www.olx.uz/d/oz/obyavlenie/ciolkovskogo-evro-dom-2-sotki-urovnej-3-podval-ID45wCN.html
Продается Евродом на Глинке 4 сотки,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-evrodom-na-glinke-4-sotki-ID44tD2.html
"Хасанбой,Зенит,Тикланиш МФЙ",https://www.olx.uz/d/oz/obyavlenie/xasanboj-zenit-tiklanish-mfj-ID46xqJ.html
"Продаётся Дом Участок 0,6 сотки Метро Чкалова Собственник!",https://www.olx.uz/d/oz/obyavlenie/prodayotsya-dom-uchastok-0-6-sotki-metro-chkalova-sobstvennik-ID3vjrU.html
"Уй сотилади, Сергели, Юқори Дархон, метро Ўзгариш (2-бекат)",https://www.olx.uz/d/oz/obyavlenie/uj-sotiladi-sergeli-yuqori-darxon-metro-ozgarish-2-bekat-ID3WP4w.html
"Алишеробод,Учхоз продаётся каттедж Каробка",https://www.olx.uz/d/oz/obyavlenie/alisherobod-uchxoz-prodayotsya-kattedzh-karobka-ID3SdtJ.html
Прадаётся участок Сергелинский р-н! KIA автасалон!,https://www.olx.uz/d/oz/obyavlenie/pradayotsya-uchastok-sergelinskij-r-n-kia-avtasalon-ID45UCp.html
Продаётся участок Мирзо-Улугбекский р-н! Геофизика!,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-uchastok-mirzo-ulugbekskij-r-n-geofizika-ID45UCo.html
"Продаётся Новый Евродом, ор-р Мать и Детя больница Мирзо У. район",https://www.olx.uz/d/oz/obyavlenie/prodayotsya-novyj-evrodom-or-r-mat-i-detya-bolnica-mirzo-u-rajon-ID3ZYUk.html
"Продаётся каттедж Сельхоз институт Кибрайский район, 1,5 километра о",https://www.olx.uz/d/oz/obyavlenie/prodayotsya-kattedzh-selxoz-institut-kibrajskij-rajon-1-5-kilometra-o-ID3AgJk.html
Продаётся участок Мирзо-Улугбекский р-н! НИКИТИНА!,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-uchastok-mirzo-ulugbekskij-r-n-nikitina-ID45UBX.html
Срочно! Юнусабад евродом 3 сотки 2эт 4комнат +хол 260.000у.е,https://www.olx.uz/d/oz/obyavlenie/srochno-yunusabad-evrodom-3-sotki-2et-4komnat-xol-260-000u-e-ID3CXeG.html
"Продается Евродом 5 комнат, ор-р: ул. Циолковского, 200м²",https://www.olx.uz/d/oz/obyavlenie/prodaetsya-evrodom-5-komnat-or-r-ul-ciolkovskogo-200m-ID46ksY.html
"Мирабадский ""Бюджетный Новый Домик 1.4 сотки",https://www.olx.uz/d/oz/obyavlenie/mirabadskij-byudzhetnyj-novyj-domik-1-4-sotki-ID45wBx.html
Участок новый дом 2.5 соток 4комнат баня кухня въезд для авто есть,https://www.olx.uz/d/oz/obyavlenie/uchastok-novyj-dom-2-5-sotok-4komnat-banya-kuxnya-vezd-dlya-avto-est-ID41BoQ.html
Дом 1 соток 5 комнат Жаркурганский Рисовый Фергана йули,https://www.olx.uz/d/oz/obyavlenie/dom-1-sotok-5-komnat-zharkurganskij-risovyj-fergana-juli-ID43CTO.html
Участок яккасарай рай.6 сутка срочно продам,https://www.olx.uz/d/oz/obyavlenie/uchastok-yakkasaraj-raj-6-sutka-srochno-prodam-ID404h6.html
Srochno Sergeli moshina bozor ro'parasi mahalla 3 sotok hovli sotiladi,https://www.olx.uz/d/oz/obyavlenie/srochno-sergeli-moshina-bozor-roparasi-mahalla-3-sotok-hovli-sotiladi-ID44ZOI.html
Hovli uchastka yashnabod,https://www.olx.uz/d/oz/obyavlenie/hovli-uchastka-yashnabod-ID46Hvo.html
Продается участок-земля. Первая линия Луначарский. Угловой. 5.07 соток,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-uchastok-zemlya-pervaya-liniya-lunacharskij-uglovoj-5-07-sotok-ID45UAP.html
Продажа участка ипакчи,https://www.olx.uz/d/oz/obyavlenie/prodazha-uchastka-ipakchi-ID3u10z.html
дом в махалле А Тимура ( корасу 6 рупорасида),https://www.olx.uz/d/oz/obyavlenie/dom-v-maxalle-a-timura-korasu-6-ruporasida-ID41Uje.html
Srochno uchastka sotiladi.,https://www.olx.uz/d/oz/obyavlenie/srochno-uchastka-sotiladi-ID3QhTk.html
"Срочно! Продается свой дом 2,5сот, Ивлева ориентир",https://www.olx.uz/d/oz/obyavlenie/srochno-prodaetsya-svoj-dom-2-5sot-ivleva-orientir-ID42CFT.html
Do'kon VA uy sotiladi nijiloy dakumenti bor,https://www.olx.uz/d/oz/obyavlenie/dokon-va-uy-sotiladi-nijiloy-dakumenti-bor-ID44Zy4.html
Евро Дом Коттедж 1.8сот ТТЗ Пилла Ульяна,https://www.olx.uz/d/oz/obyavlenie/evro-dom-kottedzh-1-8sot-ttz-pilla-ulyana-ID43jFe.html
Продаю участок в Юнусабадский районе,https://www.olx.uz/d/oz/obyavlenie/prodayu-uchastok-v-yunusabadskij-rajone-ID46Hut.html
"Yol yuzasida uy sotiladi 1,5 sotix",https://www.olx.uz/d/oz/obyavlenie/yol-yuzasida-uy-sotiladi-1-5-sotix-ID43kVj.html
Продается Новый Таунхаус в Ташкенте 1.5 соток в Мирабадском районе,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-novyj-taunxaus-v-tashkente-1-5-sotok-v-mirabadskom-rajone-ID45QUY.html
Продаётся участок,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-uchastok-ID3C7tQ.html
Продаётся участок 6.8 соток Тузель.,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-uchastok-6-8-sotok-tuzel-ID40ia3.html
Продам шикарный новый дом возле Транспортнго института ( с1139 ),https://www.olx.uz/d/oz/obyavlenie/prodam-shikarnyj-novyj-dom-vozle-transportngo-instituta-s1139-ID41BmZ.html
Продажа Центр Луначарского евро Дом 7 соток 8 комнат,https://www.olx.uz/d/oz/obyavlenie/prodazha-centr-lunacharskogo-evro-dom-7-sotok-8-komnat-ID46Hui.html
Продаётся Коттедж напротив Американского посольство,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-kottedzh-naprotiv-amerikanskogo-posolstvo-ID44gG4.html
Продам очень Срочно дом Амир Темур Махалля 6.8 соток,https://www.olx.uz/d/oz/obyavlenie/prodam-ochen-srochno-dom-amir-temur-maxallya-6-8-sotok-ID449gu.html
Rabochiy garadokda hovli sotiladi,https://www.olx.uz/d/oz/obyavlenie/rabochiy-garadokda-hovli-sotiladi-ID44Zuz.html
"Продаётся участок 9,38 сотки, ул Шортепа. 85.000$ за сотку",https://www.olx.uz/d/oz/obyavlenie/prodayotsya-uchastok-9-38-sotki-ul-shortepa-85-000-za-sotku-ID45wvt.html
Ховли Циолковскийда 2 томонлама проход иккаласиям кириб чикишга идеал,https://www.olx.uz/d/oz/obyavlenie/xovli-ciolkovskijda-2-tomonlama-proxod-ikkalasiyam-kirib-chikishga-ideal-ID41xGH.html
Яккасорайский район ул Богсарой,https://www.olx.uz/d/oz/obyavlenie/yakkasorajskij-rajon-ul-bogsaroj-ID46klS.html
Срочно продаётся дом за посольство Росии 2.4 соток,https://www.olx.uz/d/oz/obyavlenie/srochno-prodayotsya-dom-za-posolstvo-rosii-2-4-sotok-ID46HrZ.html
Sergili Xonobodda 5 sotihli yer sotiladi 1372,https://www.olx.uz/d/oz/obyavlenie/sergili-xonobodda-5-sotihli-yer-sotiladi-1372-ID45Ur6.html
"Максим Горький. улица Кибрай 4,25 соток",https://www.olx.uz/d/oz/obyavlenie/maksim-gorkij-ulica-kibraj-4-25-sotok-ID3SccZ.html
"Уй сотилади, Сергели, Юқори Дархон, метро Ўзгариш (2-бекат)",https://www.olx.uz/d/oz/obyavlenie/uj-sotiladi-sergeli-yuqori-darxon-metro-ozgarish-2-bekat-ID3WP4w.html
Кази махаллада 3.2соткали 2этажли уй сотилади 8та хонали бассейн бор,https://www.olx.uz/d/oz/obyavlenie/kazi-maxallada-3-2sotkali-2etazhli-uj-sotiladi-8ta-xonali-bassejn-bor-ID46AbC.html
"Uy sotiladi 3hona 2,6 balkon tualet hamom alohida",https://www.olx.uz/d/oz/obyavlenie/uy-sotiladi-3hona-2-6-balkon-tualet-hamom-alohida-ID3pMmR.html
Хонобод Иттифок махалла Ховли 4 сотих 6 хона,https://www.olx.uz/d/oz/obyavlenie/xonobod-ittifok-maxalla-xovli-4-sotix-6-xona-ID3eUIL.html
Продается участок 11 соток Яшнабадский район метро Дустлик-2,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-uchastok-11-sotok-yashnabadskij-rajon-metro-dustlik-2-ID40Vpd.html
"Продам Мирзо-Улугбекский районе Луначарском 1,3 соток 3 уровня 5 комна",https://www.olx.uz/d/oz/obyavlenie/prodam-mirzo-ulugbekskij-rajone-lunacharskom-1-3-sotok-3-urovnya-5-komna-ID45wwQ.html
"Саракулька/Азерб.Центр 2,2 сотки 3 Уровня дом 320 м2",https://www.olx.uz/d/oz/obyavlenie/sarakulka-azerb-centr-2-2-sotki-3-urovnya-dom-320-m2-ID45wwH.html
ПРОДАЁТСЯ НОВЫЙ ЕВРОДОМ (3-соток)на Центр Луначарского МирзоУлугбекск,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-novyj-evrodom-3-sotokna-centr-lunacharskogo-mirzoulugbeksk-ID3Zkwk.html
"шайхонтохур тумани, шофайиз махалласида дом",https://www.olx.uz/d/oz/obyavlenie/shajxontoxur-tumani-shofajiz-maxallasida-dom-ID3IRHO.html
Продам участок 1 соток на Яккасарайском районе Мэрос МФЙ,https://www.olx.uz/d/oz/obyavlenie/prodam-uchastok-1-sotok-na-yakkasarajskom-rajone-meros-mfj-ID44wDy.html
Хонабод Продается Участок Срочно,https://www.olx.uz/d/oz/obyavlenie/xonabod-prodaetsya-uchastok-srochno-ID42pzX.html
Продается Евро дом на Никитина,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-evro-dom-na-nikitina-ID44y1C.html
Продаётся дом. Уй сотилади.,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-dom-uj-sotiladi-ID41VqO.html
Ассаламу алейкум участка сотилади,https://www.olx.uz/d/oz/obyavlenie/assalamu-alejkum-uchastka-sotiladi-ID45H51.html
Продаётся участок 6.8 соток Тузель.,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-uchastok-6-8-sotok-tuzel-ID40ia3.html
ПРОДАЁТСЯ ЕВРОДОМ на Никитина 2.1 соток МирзоУлугбекский район,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-evrodom-na-nikitina-2-1-sotok-mirzoulugbekskij-rajon-ID3ZktM.html
Уютный евродом 8 соток пос-во России Мирабад ID: #3352,https://www.olx.uz/d/oz/obyavlenie/uyutnyj-evrodom-8-sotok-pos-vo-rossii-mirabad-id-3352-ID40aKq.html
Дом 2х комнатный,https://www.olx.uz/d/oz/obyavlenie/dom-2x-komnatnyj-ID3ETKI.html
продается евро дом/ махалля Богишамол,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-evro-dom-maxallya-bogishamol-ID46Hph.html
Срочна сотилади 4 sotu 12 hona,https://www.olx.uz/d/oz/obyavlenie/srochna-sotiladi-4-sotu-12-hona-ID3AAba.html
Продаётся Новый ЕВРОДОМ в Элитной Махале ЮнусАбадский район,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-novyj-evrodom-v-elitnoj-maxale-yunusabadskij-rajon-ID44Zbk.html
Продам участок 2.5 сотки СРОЧНО!!!,https://www.olx.uz/d/oz/obyavlenie/prodam-uchastok-2-5-sotki-srochno-ID44VFi.html
Продается участок Юнусобод Зенит Тикланиш,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-uchastok-yunusobod-zenit-tiklanish-ID3pXI1.html
Продается старый дом под слом с земельным участком.,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-staryj-dom-pod-slom-s-zemelnym-uchastkom-ID3WMUz.html
Срочно продается 6 соток участок Амир Темур Махаля,https://www.olx.uz/d/oz/obyavlenie/srochno-prodaetsya-6-sotok-uchastok-amir-temur-maxalya-ID46HnI.html
Продаю свой коттедж 5 комнат 185 кв2 файзабад (билимдон) мирабадский р,https://www.olx.uz/d/oz/obyavlenie/prodayu-svoj-kottedzh-5-komnat-185-kv2-fajzabad-bilimdon-mirabadskij-r-ID444fc.html
Продам Угловой котедж Камалон 10 комнат,https://www.olx.uz/d/oz/obyavlenie/prodam-uglovoj-kotedzh-kamalon-10-komnat-ID46j5s.html
Бетемир туманида орзуингиздаги уй,https://www.olx.uz/d/oz/obyavlenie/betemir-tumanida-orzuingizdagi-uj-ID44MNp.html
"Yer sotiladi 2,2 sotix hamma dokumenti bor kadastr bor",https://www.olx.uz/d/oz/obyavlenie/yer-sotiladi-2-2-sotix-hamma-dokumenti-bor-kadastr-bor-ID42KrE.html
Продаю свой участок земли 4 сотки есть фундамент на 2 комнат,https://www.olx.uz/d/oz/obyavlenie/prodayu-svoj-uchastok-zemli-4-sotki-est-fundament-na-2-komnat-ID2xyaa.html
Центр 1 линия около кафе Айсу 4.5 соток фасад 15 можно под бизнес,https://www.olx.uz/d/oz/obyavlenie/centr-1-liniya-okolo-kafe-ajsu-4-5-sotok-fasad-15-mozhno-pod-biznes-ID3DH23.html
Центр Дом 5 комнат 3 этажа 300м2 под бизнес или жилье,https://www.olx.uz/d/oz/obyavlenie/centr-dom-5-komnat-3-etazha-300m2-pod-biznes-ili-zhile-ID3UgfV.html
Центр Евро Коттедж 2 этажа 5 комнат+подвал 300м2,https://www.olx.uz/d/oz/obyavlenie/centr-evro-kottedzh-2-etazha-5-komnat-podval-300m2-ID3Zaeq.html
Дом 5 комнат 110 квадратов Азербайджанский центр 2.5 соток,https://www.olx.uz/d/oz/obyavlenie/dom-5-komnat-110-kvadratov-azerbajdzhanskij-centr-2-5-sotok-ID3tev6.html
Bodomzorda 4.2-sotokli Uchaska Sotiladi Fasadi:21-metr 9-honalik,https://www.olx.uz/d/oz/obyavlenie/bodomzorda-4-2-sotokli-uchaska-sotiladi-fasadi21-metr-9-honalik-ID42gTV.html
Уй сотилади манзл юнусабод 19кв,https://www.olx.uz/d/oz/obyavlenie/uj-sotiladi-manzl-yunusabod-19kv-ID46Hmn.html
Продаëтся срочно свой Дом 4 сотки. Яшнабадском районе г. Ташкента,https://www.olx.uz/d/oz/obyavlenie/prodatsya-srochno-svoj-dom-4-sotki-yashnabadskom-rajone-g-tashkenta-ID41BcO.html
Продаю срочно свой дом катедж,https://www.olx.uz/d/oz/obyavlenie/prodayu-srochno-svoj-dom-katedzh-ID3QhH6.html
SROCHNA!!! Arzon bervoraman Mirzo Ulugbekda 2 ta kotej sotiladi.,https://www.olx.uz/d/oz/obyavlenie/srochna-arzon-bervoraman-mirzo-ulugbekda-2-ta-kotej-sotiladi-ID3QrWo.html
Кулай ва шина евро ремонтлик 4 сотих хавли сотилади,https://www.olx.uz/d/oz/obyavlenie/kulaj-va-shina-evro-remontlik-4-sotix-xavli-sotiladi-ID44VHv.html
Коттедж в Испанском стиле,https://www.olx.uz/d/oz/obyavlenie/kottedzh-v-ispanskom-stile-ID3UTlZ.html
JARARIQ yevro uy 3 sotu 6 ta hona,https://www.olx.uz/d/oz/obyavlenie/jarariq-yevro-uy-3-sotu-6-ta-hona-ID3TCRZ.html
